mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-0.5662929,-5.642621,0,0,2.7062228,7.185823,0.9928156,0.0071845665,0.0044594244,0.0044594244
-0.9829427,-3.8919196,0,0,1.6490822,5.6753616,0.94013596,0.05986409,0.033825558,0.033825558
-0.54963267,-5.9836025,0,0,2.603736,6.957283,0.9944162,0.0055838423,0.0042999573,0.004299952
-0.41414902,-6.882945,0,0,2.26826,6.4680805,0.9979483,0.002051745,0.0019245294,0.0019245306
-0.38668546,-6.857219,0,0,2.2462687,6.3841496,0.99784213,0.002157893,0.0019420247,0.0019420246
-0.33080205,-6.692788,0,0,2.936536,7.8835077,0.9978285,0.00217145,0.0015678194,0.0015678207
-0.56370103,-5.792084,0,0,1.7417793,5.850971,0.993226,0.006773956,0.0050565773,0.0050565745
-0.3136162,-7.251114,0,0,2.9520676,8.023801,0.9988284,0.0011716448,0.0008733354,0.00087333826
-0.34212655,-6.1966405,0,0,3.0658875,8.819252,0.99679834,0.0032016307,0.0013658485,0.0013658474
-0.39315185,-6.6255403,0,0,1.6244111,5.65401,0.9977914,0.0022085332,0.0014516826,0.0014516836
-0.78555167,-5.3735924,0,0,2.201001,6.3705606,0.9889112,0.0110887,0.0067217355,0.0067217355
-0.4218162,-6.173834,0,0,3.0188255,8.196869,0.9960241,0.003976029,0.0029734226,0.0029734224
-0.33894306,-6.8241816,0,0,3.033307,8.515034,0.99817,0.001829941,0.0012783016,0.0012783025
-0.3621846,-6.9935174,0,0,2.5533514,6.8692646,0.9981843,0.001815751,0.00202325,0.002023251
-0.3555828,-6.769192,0,0,2.1971238,6.4169455,0.99787146,0.0021285133,0.0018204465,0.0018204456
-0.60812485,-5.0963855,0,0,2.1802425,6.3828845,0.98645157,0.013548322,0.009591199,0.009591195
-0.78998137,-3.9399095,0,0,2.2818394,6.5464377,0.9488635,0.051136505,0.04106887,0.041068867
-0.4988719,-6.0702324,0,0,2.4006755,6.6694655,0.9954616,0.004538474,0.0027000727,0.0027000736
-0.5956589,-5.66244,0,0,2.2871993,6.5483375,0.9925023,0.0074977474,0.004873526,0.0048735267
-0.3292916,-6.3770022,0,0,3.0938358,8.836323,0.99758023,0.0024198454,0.00049546646,0.00049546745
-0.39237317,-6.1597934,0,0,2.5997233,7.086974,0.99613756,0.0038623367,0.003057968,0.0030579702
-0.37401113,-6.642553,0,0,1.8680103,6.0146203,0.99725735,0.002742627,0.0021481547,0.0021481558
-0.28151205,-6.947214,0,0,3.0275633,8.227325,0.9983024,0.0016976016,0.00123352,0.0012335181
-0.4447337,-6.0429034,0,0,2.054561,6.2039304,0.9946892,0.005310649,0.0042721243,0.0042721233
-0.27433655,-6.617146,0,0,1.5234048,5.5346975,0.9979331,0.0020668895,0.0012738298,0.0012738281
-1.0196201,-4.239431,0,0,1.6566515,5.619488,0.95537794,0.044622142,0.024783915,0.024783913
-0.33077422,-6.655673,0,0,3.0331929,8.26903,0.9979275,0.002072548,0.0012167305,0.0012167306
-0.11627135,-7.326097,0,0,1.6487207,5.6788006,0.99919987,0.0008000881,0.00046202808,0.0004620275
-0.07195482,-7.660394,0,0,1.777724,5.8660746,0.99935615,0.00064382114,0.00050426,0.0005042605
-0.5866395,-6.032274,0,0,1.6876955,5.7507954,0.99451816,0.0054817838,0.003616825,0.0036168247
-0.6409602,-5.144198,0,0,2.131886,6.389056,0.9875635,0.012436432,0.00913212,0.009132119
-0.5029726,-6.104486,0,0,2.5013063,6.9087563,0.99542344,0.0045765564,0.0034774381,0.003477435
-0.09862265,-6.641519,0,0,1.5861607,5.6218767,0.99828875,0.001711322,0.0009715065,0.0009715077
-0.24604616,-6.5489287,0,0,2.1148767,6.271856,0.99775475,0.0022452597,0.001740213,0.0017402112
-0.20279369,-6.9748163,0,0,2.1996043,6.2705917,0.9983276,0.0016724082,0.0014680078,0.0014680071
-0.40236863,-6.166541,0,0,2.8886192,7.6744995,0.9959045,0.0040956265,0.0028792853,0.0028792853
-0.37991926,-6.5963,0,0,2.953319,7.892371,0.99690765,0.0030923286,0.00288283,0.0028828287
-0.4235539,-6.123908,0,0,2.9781039,8.341457,0.9957993,0.0042007347,0.003544739,0.0035447353
-0.29081225,-7.06367,0,0,3.023088,8.178341,0.9985769,0.0014231307,0.0009660927,0.0009660952
-0.30853257,-6.610643,0,0,1.6929944,5.6732736,0.99777234,0.0022276524,0.0016331263,0.0016331248
-0.3403096,-7.001432,0,0,2.337498,6.5421243,0.9983002,0.0016997522,0.001538116,0.0015381176
-0.11573085,-7.441472,0,0,2.1925805,6.4105797,0.9990796,0.00092048553,0.00089275255,0.0008927518
-0.51669323,-5.651986,0,0,2.6602561,7.0606,0.9916756,0.008324387,0.0068598585,0.006859857
-0.3608813,-6.881514,0,0,2.822881,7.5743637,0.9981629,0.0018370225,0.0014261684,0.0014261686
-1.2488643,-4.174042,0,0,2.513418,6.8888917,0.94200015,0.057999857,0.032963816,0.032963812
-1.2576467,-4.127938,0,0,1.3977478,5.374798,0.94336176,0.05663829,0.019453466,0.019453466
